gene	expression_in_log2tpm1	is_top_5	pc_low	pc_median	pc_high	pc_outlier	pc_is_filtered	pd_low	pd_median	pd_high	pd_outlier	pc_percentile	parent_sample	sample_id
C1orf61	6.51711818515	top5	-0.929386615753	0.275123685598	1.80963921547	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CA4	7.39025495632	top5	-2.4533624649	0.526184141636	4.42082977295	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CACNA1G	7.21926534238	top5	-0.652032196522	0.12445962429	1.20081102848	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CADM3	7.2956312004	top5	-2.65526247025	0.704955875874	4.86143398285	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CADPS	7.35040884394	top5	-2.15953826904	0.422329545021	3.96624970436	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CBLN1	5.65621032018	NA	-1.28123855591	0.275123685598	2.2866601944	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CELF3	7.34987831132	top5	-0.412685513496	0.0427840352058	0.687809228897	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CHGA	7.31913016187	top5	-2.03455162048	0.201756611466	3.50501036644	pc_up	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CHGB	7.17522517287	top5	-2.77583861351	0.443720519543	4.88705921173	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CPLX3	7.98379168317	top5	-0.186689436436	0.0287099014968	0.311149060726	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CRMP1	7.30350679273	top5	-1.76027417183	2.33055686951	6.98001337051	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
CSPG5	6.03935776516	top5	-1.80185294151	0.831960737705	3.95308089256	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
DACH1	5.55673594791	NA	-2.6559150219	0.765625238419	4.99784374237	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
DRAXIN	6.31686980506	top5	-0.613302886486	0.163629814982	1.2098762989	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
DUSP26	5.58195375085	NA	-1.31706178188	0.310455471277	2.45576453209	NA	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
EBF1	5.7314548077	top5	-1.48632979393	1.39514446259	4.54140758514	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
EPHA8	6.54334121229	top5	-0.283746659756	0.0426443368196	0.472911119461	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
FAM57B	8.05490272895	top5	-1.19696497917	0.310455471277	2.32683396339	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
FNDC5	6.92136491792	top5	-1.93235206604	1.02152824402	4.54250669479	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GABRB3	6.10810622369	top5	-3.28112149239	0.565691828728	5.69307756424	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GABRG2	6.58736499094	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GDAP1L1	6.65492239118	top5	-0.561719536781	0.11103130877	1.01275897026	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GFAP	8.80367909961	top5	-0.95116686821	0.275123685598	1.84593975544	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GNB3	8.58424849058	top5	-1.41383898258	0.937371790409	3.59551358223	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GPM6A	7.66434061184	top5	-1.66130030155	0.411533921957	3.06528019905	pc_up	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
GRAMD1B	6.02901108666	top5	-2.07077121735	1.32482933998	5.23556900024	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
HES6	8.76729063597	top5	-1.20167136192	3.14731168747	7.88225030899	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
HMP19	7.57053882839	top5	-0.340369403362	0.0705247372389	0.605942666531	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
HPCA	9.00503500082	top5	-1.12956619263	0.641648352146	2.6793627739	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
IGSF21	7.94556088599	top5	-2.12079167366	1.03571343422	4.66086483002	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
INSM1	6.73457414954	top5	-0.782838404179	0.0567235089839	1.34339094162	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
KCNQ2	7.34837407519	top5	-0.848537743092	0.0977480858564	1.41422963142	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
KIF21B	7.0596148563	top5	-1.56659126282	1.08413958549	4.09342432022	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
KIF5C	6.35596768924	top5	-3.14959263802	0.757125914097	5.98298406601	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
KLHDC8A	6.45877569908	top5	-1.77596402168	0.555914640427	3.53125905991	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
LHX2	6.55780829894	top5	-1.92107462883	0.333533734083	3.46245241165	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
LINC00599	7.13740105597	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
LPPR4	5.94836723158	top5	-1.26009273529	0.546054959297	2.63817214966	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
MAB21L1	7.59028762688	top5	-0.481180369854	0.0842030718923	0.840627610683	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
MAST1	8.00078875819	top5	-1.84544837475	0.85608112812	4.11489439011	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
MCC	6.54966917073	top5	-1.46420383453	2.13100242615	5.74398469925	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
MYT1	5.94673086014	top5	-0.910262227058	0.176445946097	1.63119447231	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
MYT1L	6.04264433741	top5	-0.126304611564	0.0144976107404	0.210507676005	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NEUROD1	7.77689356852	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NEUROD2	6.07873790918	top5	-0.0641760528088	0.0144976107404	0.106960088015	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NFIB	7.7068067986	top5	-0.617382526398	3.39096784592	7.31962156296	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NNAT	9.04935849433	top5	-1.62850868702	0.748536229134	3.60360431671	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NPTX1	8.8116957919	top5	-1.04444694519	0.201756611466	1.89200747013	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NRN1	8.31379002544	top5	-2.7390165329	2.36737465858	7.88484477997	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
NRXN1	5.24107745818	NA	-0.782838404179	0.0977480858564	1.34339094162	NA	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
OTX2	9.77223208471	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
PDZD4	5.50557340028	NA	-2.29383063316	0.985560894012	4.97786474228	NA	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
PHYHIPL	6.21334728173	top5	-2.61936831474	0.378614395857	4.59015512466	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
PTPRN	6.72041528491	top5	-1.55954325199	0.433055132627	2.96625781059	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
RNF165	5.58586390346	NA	-1.94034588337	0.67814821004900006	3.73834824562	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
RNU11	7.974299858	top5	-4.34514570236	0	7.24190998077	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
RP1-310O13.13	5.39059890555	NA	-0.0850852653384	0	0.141808778048	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
RUNDC3A	7.29047969825	top5	-2.47090005875	1.11111533642	5.46748638153	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SCG3	6.01279212197	top5	-0.659632325172	0.111167453229	1.21347796917	pc_up	NA	NA	NA	NA	NA	91	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SEZ6	8.88346808388	top5	-0.660930514336	0.0977480858564	1.14021122456	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SEZ6L	7.24422110473	top5	-0.671917021275	0.0977480858564	1.19642138481	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SLC17A7	6.78109738149	top5	-0.670610427856	0.25107562542	1.4141305685	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SNAP25	7.57538797337	top5	-2.92789244652	0.807443857193	5.54905128479	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SNORA4	3.68257329735	NA	0	0	0	NA	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SNORA47	4.25398926623	NA	0	0	0	NA	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SNORA61	5.40837220357	NA	-2.15748143196	0	3.59580254555	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SNORA8	5.32517051238	NA	-1.94589042664	0	3.24315071106	NA	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SPTBN4	6.07146236256	top5	-1.65484368801	0.782504558563	3.6779384613	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
STMN2	8.87716141102	top5	-1.84989666939	0.298782199621	3.19725179672	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
SYP	6.49569516262	top5	-1.33208751678	1.04264438152	3.85649681091	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
TBR1	7.37303913046	top5	-0.0641760528088	0.0144976107404	0.106960088015	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
TMEM145	6.68313498513	top5	-1.77067840099	0.536152601242	3.45556926727	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
TUBB2B	9.70654781947	top5	-3.70773100853	2.31327295303	9.24793815613	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
WASF3	5.96023367169	top5	-1.96380484104	1.61354887486	5.33719921112	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
ZDHHC22	7.65871133997	top5	-0.126304611564	0.0144976107404	0.210507676005	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est48M_UMEND_seqtk_seed_0629
ACTL6B	6.02036885106	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
ANO2	5.84247606299	top5	-0.872387647629	0.526184141636	2.12351441383	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
AP000783.1	5.55887985348	NA	-0.898795366287	0.400636225939	1.93433845043	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
AP3B2	7.91957844594	top5	-2.67186665535	1.09767889977	5.28099250793	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
ATP1A3	8.78427494476	top5	-1.78345704079	0.546054959297	3.54374742508	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
BRSK2	6.37747084285	top5	-1.96857631207	0.495794504881	3.78539896011	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
C1orf61	6.51270096343	top5	-0.929386615753	0.275123685598	1.80963921547	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CA4	7.35473423997	top5	-2.4533624649	0.526184141636	4.42082977295	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CACNA1G	7.21198560628	top5	-0.652032196522	0.12445962429	1.20081102848	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CADM3	7.27965700653	top5	-2.65526247025	0.704955875874	4.86143398285	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CADPS	7.32481060342	top5	-2.15953826904	0.422329545021	3.96624970436	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CBLN1	5.70487196446	top5	-1.28123855591	0.275123685598	2.2866601944	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CELF3	7.33199177823	top5	-0.412685513496	0.0427840352058	0.687809228897	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CHGA	7.32309980866	top5	-2.03455162048	0.201756611466	3.50501036644	pc_up	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CHGB	7.17592374206	top5	-2.77583861351	0.443720519543	4.88705921173	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CPLX3	7.98151020085	top5	-0.186689436436	0.0287099014968	0.311149060726	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CRMP1	7.30231905095	top5	-1.76027417183	2.33055686951	6.98001337051	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
CSPG5	6.02081330425	top5	-1.80185294151	0.831960737705	3.95308089256	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
DACH1	5.56193705962	NA	-2.6559150219	0.765625238419	4.99784374237	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
DRAXIN	6.33610482545	top5	-0.613302886486	0.163629814982	1.2098762989	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
DUSP26	5.55028504909	NA	-1.31706178188	0.310455471277	2.45576453209	NA	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
EBF1	5.76950729144	top5	-1.48632979393	1.39514446259	4.54140758514	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
EPHA8	6.55933884761	top5	-0.283746659756	0.0426443368196	0.472911119461	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
FAM57B	8.05966892931	top5	-1.19696497917	0.310455471277	2.32683396339	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
FNDC5	6.89008183829	top5	-1.93235206604	1.02152824402	4.54250669479	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GABRB3	6.11935617704	top5	-3.28112149239	0.565691828728	5.69307756424	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GABRG2	6.58886451819	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GDAP1L1	6.67793101005	top5	-0.561719536781	0.11103130877	1.01275897026	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GFAP	8.80970382889	top5	-0.95116686821	0.275123685598	1.84593975544	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GNB3	8.55933884761	top5	-1.41383898258	0.937371790409	3.59551358223	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GPM6A	7.62782567697	top5	-1.66130030155	0.411533921957	3.06528019905	pc_up	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
GRAMD1B	6.01301553584	top5	-2.07077121735	1.32482933998	5.23556900024	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
HES6	8.76742306925	top5	-1.20167136192	3.14731168747	7.88225030899	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
HMP19	7.55274593675	top5	-0.340369403362	0.0705247372389	0.605942666531	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
HPCA	8.99734886767	top5	-1.12956619263	0.641648352146	2.6793627739	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
IGSF21	7.93026424524	top5	-2.12079167366	1.03571343422	4.66086483002	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
INSM1	6.7337610582	top5	-0.782838404179	0.0567235089839	1.34339094162	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
KCNQ2	7.32984117653	top5	-0.848537743092	0.0977480858564	1.41422963142	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
KIF21B	7.05343720968	top5	-1.56659126282	1.08413958549	4.09342432022	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
KIF5C	6.35297033825	top5	-3.14959263802	0.757125914097	5.98298406601	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
KLHDC8A	6.50509697503	top5	-1.77596402168	0.555914640427	3.53125905991	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
LHX2	6.56498780096	top5	-1.92107462883	0.333533734083	3.46245241165	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
LINC00599	7.16400181666	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
LPPR4	5.95210055417	top5	-1.26009273529	0.546054959297	2.63817214966	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
MAB21L1	7.58285703484	top5	-0.481180369854	0.0842030718923	0.840627610683	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
MAST1	7.95390541513	top5	-1.84544837475	0.85608112812	4.11489439011	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
MCC	6.54766574835	top5	-1.46420383453	2.13100242615	5.74398469925	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
MYT1	5.9694728646	top5	-0.910262227058	0.176445946097	1.63119447231	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
MYT1L	6.03121873061	top5	-0.126304611564	0.0144976107404	0.210507676005	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NEUROD1	7.77155549522	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NEUROD2	6.08512718021	top5	-0.0641760528088	0.0144976107404	0.106960088015	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NFIB	7.74065777162	top5	-0.617382526398	3.39096784592	7.31962156296	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NNAT	9.06635832488	top5	-1.62850868702	0.748536229134	3.60360431671	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NPTX1	8.81637570793	top5	-1.04444694519	0.201756611466	1.89200747013	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NRN1	8.33127526715	top5	-2.7390165329	2.36737465858	7.88484477997	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
NRXN1	5.30305008468	NA	-0.782838404179	0.0977480858564	1.34339094162	NA	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
OTX2	9.76346137209	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
PDZD4	5.4548339069	NA	-2.29383063316	0.985560894012	4.97786474228	NA	NA	NA	NA	NA	NA	91	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
PHYHIPL	6.19633163427	top5	-2.61936831474	0.378614395857	4.59015512466	pc_up	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
PTPRN	6.73281187208	top5	-1.55954325199	0.433055132627	2.96625781059	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
RNF165	5.57682443128	NA	-1.94034588337	0.67814821004900006	3.73834824562	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
RNU11	8.12013417586	top5	-4.34514570236	0	7.24190998077	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
RP1-310O13.13	5.35895882583	NA	-0.0850852653384	0	0.141808778048	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
RUNDC3A	7.2580477483	top5	-2.47090005875	1.11111533642	5.46748638153	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
SCG3	6.00225245173	top5	-0.659632325172	0.111167453229	1.21347796917	pc_up	NA	NA	NA	NA	NA	91	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
SEZ6	8.90059514526	top5	-0.660930514336	0.0977480858564	1.14021122456	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
SEZ6L	7.22641219279	top5	-0.671917021275	0.0977480858564	1.19642138481	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
SLC17A7	6.74832704754	top5	-0.670610427856	0.25107562542	1.4141305685	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est28M_UMEND_seqtk_seed_4433
