Gene	Pvalue	tstats
UBE2J2	1.0	-4.435875764003761
LOXL1	1.0	-4.436380868978968
NDUFS2	1.0	-4.436841078948376
TXNDC15	1.0	-4.43789529630869
PPIL3	1.0	-4.438074515877292
SLC10A7	1.0	-4.4385152672087935
TFAM	1.0	-4.438876765702543
CCDC167	1.0	-4.439606734722456
AC023481.1	0.5054456342111162	-4.439874961933897
LECT1	0.9145953085821299	-4.4407825208955485
RP11-624L12.1	0.9903924623947488	-4.441227754382823
HLX-AS1	0.964464446491671	-4.441535053961484
YBX2	0.9803558145901852	-4.44250146553461
RP11-706P11.2	0.9739756483298877	-4.442658900914492
CBWD7	0.9937269738803644	-4.442858414855072
ARAP1	0.991878773774171	-4.4438483008707115
FARSA	0.9901102899857988	-4.444303438959253
AC007389.3	0.8640401906072757	-4.444561507817669
CENPA	0.9740347275292655	-4.444697439393029
RP11-33O4.1	0.9814682356251838	-4.445750047830755
YIPF3	0.9843421785022555	-4.44616508507553
MED7	0.9806985582407302	-4.446766508040085
GRPR	0.8690101852706145	-4.447144894589772
PROSER1	0.977966683119416	-4.44729631531558
VSIG8	0.8710430214545893	-4.44761746898187
FARSB	0.9758226154956894	-4.448240925806282
AC078941.1	0.9230583799872024	-4.448328529092588
RP11-730G20.2	0.9698287837169096	-4.449272820916522
TRA2A	0.9709467149550151	-4.449681494656564
GNAS	0.9675621387410497	-4.450847288743776
NDST2	0.9660635510600594	-4.451045650839209
SLCO2A1	0.9540783787168196	-4.451745607239391
TMEM104	0.9632565824895097	-4.45192048567638
AC007386.4	0.9114790863584608	-4.453475720208073
GPX7	0.9521472121387301	-4.453786485527764
ITGA9-AS1	0.9456822040149424	-4.455344463468315
RHBDD1	0.9481682027767538	-4.455367201621573
VDAC3	0.9503956054508294	-4.455778014598467
COA3	0.9456431331207766	-4.456684803435367
GPT	0.9269479382539199	-4.456831088615806
MMACHC	0.9422555763688261	-4.456976497892227
INSIG1	0.9395347048901694	-4.457908923747025
LINC01293	0.8635821612836431	-4.458189153940405
DOK7	0.9148361230844904	-4.459805502842431
AP001056.1	0.9112162850453107	-4.460435349560092
WDR4	0.9310314113431127	-4.460971620185493
RANBP1	0.9285298549470743	-4.462391079517433
MPLKIP	0.9250146294890071	-4.463163116236429
PSMA6P1	0.8978748174645642	-4.4659688652711464
DAPK3	0.9126129643213066	-4.467040852274689
RP11-390F4.3	0.8864265305602977	-4.46813982160775
CTD-2510F5.6	0.8949098488247225	-4.468329669184255
GLI4	0.9065926507763408	-4.468992134876113
PDRG1	0.8976429690543252	-4.471886147479106
UQCRBP1	0.8470129376663834	-4.473312292383071
HAUS1	0.8896426890706779	-4.4738494295866005
EMC8	0.8904521991424592	-4.474413920497358
GAK	0.8901365395058006	-4.474484130341186
RP3-340B19.3	0.8330915657946281	-4.476861460640764
NUDCD2	0.8812576170926717	-4.47692218878217
NOL8	0.8801795450493415	-4.477322151514879
TXNL4B	0.8780481692667101	-4.477862107266901
ZMAT5	0.8782741894138705	-4.4780552827996845
MT1M	0.8592449958193054	-4.478145914987652
GLMN	0.871651455067945	-4.479614851895334
RRAGA	0.8733868895497414	-4.479657982698596
RAB23	0.8585168956918606	-4.480394176996815
MRTO4	0.8666584787141964	-4.481765378052049
RP11-1148L6.8	0.8619439049802452	-4.4828216352727415
FAM136A	0.8609488043164901	-4.483734930387803
CLPX	0.8581589818814542	-4.4840106532076796
TSN	0.8562667902924611	-4.4849705450278465
EXOC3	0.8523091564555111	-4.486598613166843
AP000892.6	0.839706952590797	-4.488293682847691
SLC4A1AP	0.8455137807356683	-4.488717989239403
HAUS7	0.8379191924770392	-4.491050339366884
BTN3A1	0.8342306846986962	-4.491669237749991
TRIM39	0.8360738712377899	-4.491720004031547
MKLN1	0.8244858273293505	-4.494775311958952
TEPP	0.7807146141175444	-4.494828687158011
C19orf52	0.8204218106876777	-4.49733758759844
USP38	0.8166132441688914	-4.497446865001297
EPRS	0.8181022843982143	-4.497983288753357
AP1B1	0.8182236271265796	-4.49799047407087
NUDT13	0.8120502359215674	-4.4985394943651045
SMPD4	0.8152186699697536	-4.499236836054232
ATG16L1	0.8125554961725876	-4.49974082708208
SLC38A7	0.8120669131548135	-4.499975072576148
C9orf91	0.809196837351839	-4.500165179054618
CS	0.8124866861704323	-4.500172449034006
PNPLA6	0.8072385540644205	-4.501927419140035
HTRA1	0.792797103086563	-4.50236883379804
PP7080	0.802770946655917	-4.502489632778547
BNIP3	0.7979545995161896	-4.502557847236526
TRAPPC5	0.8011850687507571	-4.503858968711035
GCKR	0.7457291810914933	-4.50532748106664
CFDP1	0.7958239787326408	-4.505769454040767
NFKBIL1	0.7934469087161254	-4.506427379427356
ARHGEF26-AS1	0.7595514843053787	-4.50696089015449
CADPS2	0.7821458413257059	-4.507637730308484
DGAT2	0.7808697998116482	-4.507842223850536
RP5-1061H20.4	0.7778714120670595	-4.508208915458251
SNX13	0.7831648983821314	-4.5085016844540124
EIF4A2	0.7848813007535337	-4.50933027625726
CC2D1A	0.7778762079313964	-4.512269644582416
FAM13A	0.7717680658281248	-4.512543172561476
NNT	0.772269221985988	-4.513188299282895
RP11-146E13.4	0.7373731079435601	-4.514131348952746
CLDN12	0.7674419937183531	-4.514559386700421
ADCK4	0.7693293468020334	-4.515209463964607
TTC4	0.7690013548413029	-4.515348912126914
SLC25A23	0.7655553422810076	-4.515610967564908
RP11-568A7.3	0.6843068856510898	-4.516535273840159
CENPQ	0.7587950472782174	-4.51748541889202
RSPH3	0.7557538759064002	-4.518940833878293
RP11-613M5.2	0.7452368318538187	-4.521026366729982
RIMBP3	0.7324895093951671	-4.5211095164702115
SLCO2B1	0.7425387306285441	-4.521472908714596
ERVV-1	0.6531471936239543	-4.523070539314137
SF3B3	0.7476178468966814	-4.523330816797559
CES1P1	0.6747599724010441	-4.523383694655914
LIMK1	0.7431781597558036	-4.524727680872051
PDCD11	0.7419066070527812	-4.525230544210283
TET2	0.7333488715508496	-4.5254680411026245
RP11-35J10.7	0.6632105578866947	-4.525717210185718
PPP2R3C	0.7407427057314601	-4.5257187186169965
COPRS	0.7395777501613683	-4.526062800974039
PLIN5	0.7220493318981742	-4.526360740466874
RPLP1P6	0.7318590386638374	-4.526699710328165
SNX29P1	0.712759881701427	-4.5267039482652
DCN	0.725454496593468	-4.527163426669512
C2CD4C	0.7124977735552234	-4.527856461890617
CERS4	0.7308284498216359	-4.52806810595097
RP6-74O6.6	0.7222345607613693	-4.52816520471764
MCAT	0.7344150109716013	-4.528389165480303
MYH16	0.6660383524752902	-4.52863837417483
MTG2	0.7316672405417047	-4.529388639922959
NPHP3	0.7277725098492926	-4.5298404363955145
WRN	0.7233069999321279	-4.5308587903377155
SUSD6	0.726264467526397	-4.530934619137437
LINC01346	0.6124446205233915	-4.5315880797149495
ZDHHC18	0.7214341205079775	-4.533186355416851
PLEKHM2	0.7213511461263912	-4.533420333377345
ETV5	0.7105173286110046	-4.53489982115017
WDR45B	0.7161941910937771	-4.5354073661797
POGLUT1	0.712242958856126	-4.536282204186105
SLC7A1	0.7072752603770454	-4.537252883336906
FAM69A	0.7033305410926666	-4.53896396092343
INTS3	0.7058028754747653	-4.539297443574163
RP4-778K6.3	0.663474311285353	-4.540189308829891
MAD2L1BP	0.7010719606905196	-4.541416381426085
NSMF	0.6988866197634557	-4.541536773098238
ABAT	0.6887181694166278	-4.541721733552254
AC000123.4	0.6900060201695463	-4.542762621764759
MON1B	0.695429122397499	-4.543249698660474
COQ4	0.6959624555551577	-4.543630613893614
IGF2	0.6813510617328188	-4.543918342678137
DDX18	0.6917256121343706	-4.544551148396265
GTF3C3	0.6912336518308309	-4.544712315617676
RP11-279F6.2	0.623067594325246	-4.545476251947027
RP5-839B4.8	0.6447941736007228	-4.5455735277593705
MCM8	0.6819096998745394	-4.5462699580382235
ERLIN1	0.6846294475054259	-4.546901547188631
DRC1	0.6519633957237398	-4.54697408730739
H3F3A	0.684314722001916	-4.548127816156524
P3H4	0.6790783813076844	-4.548826167997441
GRK6	0.678746142010999	-4.550246441274572
C9orf78	0.6763094942605712	-4.551629497283823
AZIN1	0.6699918147263968	-4.553015055754619
FAM151A	0.6082306349567481	-4.5532563928558005
CTC-564N23.2	0.6671742226974251	-4.55408375159873
TNFAIP8L3	0.6548799930406002	-4.555134218574222
SMEK2	0.664603539072701	-4.555871666940979
TRIM40	0.6018054162558383	-4.556308663399847
RP11-34P13.15	0.6613431009622955	-4.556629101563111
SCAF11	0.6609433455373673	-4.557394732581622
ECEL1	0.642644080383381	-4.557492306941831
GPKOW	0.6602393629006759	-4.558107206774377
TCOF1	0.6597829452553065	-4.558337156422295
RP11-680B3.2	0.4441821231703318	-4.5593497124227245
SPATA22	0.589310428938346	-4.5598981859434025
HFE2	0.5755509290074672	-4.560631941185194
CNTROB	0.6506458296400485	-4.562228523371146
AC002398.13	0.6459218276452904	-4.562658929792464
JMJD4	0.6475379620275227	-4.563396919488225
PPP1R12C	0.6440143196982585	-4.565213702747883
RP11-101E13.5	0.6416611321213476	-4.565426411342218
LINC00472	0.616642315063075	-4.565842058780475
RYK	0.6400433906978324	-4.565998748576256
GFRA3	0.620462798475598	-4.566749454548333
PAQR8	0.6290100352110854	-4.566984706838294
DUXAP9	0.6309404874577124	-4.567274942400797
LEMD2	0.6385573592189506	-4.567728483204525
FAM107B	0.630945968865153	-4.569027045259754
TADA3	0.6347550987271591	-4.569267215327874
SMG5	0.6338725376260421	-4.5696727530054595
LINC01503	0.625130610290237	-4.569996247169101
PCYOX1L	0.6297342223910822	-4.570467074805804
RP11-632C17__A.1	0.6282398167196754	-4.571015239603698
IFT43	0.6283777761634709	-4.571586976867982
ZNF563	0.6223945207834376	-4.571980761679289
PPIAP31	0.6192801004443426	-4.572308923118822
PDE5A	0.6168506371982437	-4.572396864300076
RBL1	0.6187760319701356	-4.572521386682927
KPNA6	0.6258452205206875	-4.572857508708963
ADORA1	0.6086520699454141	-4.57296093836329
RP11-253E3.3	0.6150520256181974	-4.573249993646612
SMU1	0.6243813976127108	-4.573520894395353
DHX36	0.6236736733036551	-4.57354736784577
ABCF2	0.6242778634656577	-4.573653771068101
PCAT7	0.6117620155832312	-4.574223774830282
SDHAF4	0.6188904484441288	-4.575220106683018
RP11-383F6.1	0.5798418000209987	-4.575527363827764
PKIG	0.6173913310880221	-4.576174832171718
TCP1	0.6161615556977466	-4.577331473695272
RPS18P12	0.606852155646418	-4.579338663703453
RP11-324I22.3	0.6014342338980141	-4.579533918072537
ENO3	0.606402623022502	-4.580164368713633
SEC62	0.6096659121473734	-4.580233101434746
JAG2	0.6028820392772664	-4.581615474491902
HERPUD2	0.6066163859174144	-4.581651601435097
NDC1	0.6014000301568405	-4.582742048484469
LSM7	0.6047298104602881	-4.582793419371029
CDK1	0.5955148726720831	-4.58309251787123
STAM2	0.6012750711387619	-4.583116363667564
YRDC	0.6017996010984875	-4.583850457892908
TMEM242	0.6017885618445088	-4.5838899440220855
CTRB2	0.4072468447073617	-4.584935614354528
CTD-2015H6.3	0.5917541765290498	-4.585094010485577
PLAA	0.5975851764196225	-4.585474162810248
AP001048.4	0.5465982681308397	-4.587764275365753
TRAPPC8	0.5906681625810362	-4.588544188803749
CA2	0.5829316413166518	-4.588578703096515
DLX4	0.5791350535813101	-4.590489111137861
ISG20L2	0.5854628640183197	-4.591538718294395
ZSCAN10	0.46115360069468603	-4.591592431390994
SUCLG2-AS1	0.5753153976199075	-4.591815807800388
CCM2	0.5826222700642544	-4.593091972302641
TMEM69	0.5816112255139081	-4.593652645164491
FAM92B	0.5524612663891822	-4.594330928662493
RNF126	0.5798357030734127	-4.594643866179836
PIK3CD	0.5717225063833805	-4.594761224763916
SNF8	0.5791992899441392	-4.594977612308901
P3H2-AS1	0.5405371152966947	-4.596656260568874
RAVER1	0.5722367983521787	-4.597548231627564
TMEM245	0.5705926289528394	-4.597568816952155
VRK3	0.5735316660176949	-4.59762420605595
SSH2	0.5698211042684287	-4.598176079500684
ZCWPW1	0.5682993413341767	-4.598751377752823
MAPK14	0.5682844207556965	-4.599485868807752
RP11-38M8.1	0.5568738249403293	-4.600131303528
GGNBP2	0.5648015225577906	-4.601851458487072
KIFC3	0.5616417051371576	-4.601868661990954
SYNCRIP	0.5630527530654387	-4.602149104094743
TUBGCP2	0.5622282303255453	-4.603118513557815
GK-AS1	0.5378944631853125	-4.6033927738095155
KCNJ8	0.5541644707768566	-4.603534318266753
LIM2	0.4565797484439077	-4.6041970160543215
RPL4P4	0.557743029758615	-4.6043811231954885
ABCE1	0.5574448856421551	-4.604655250017856
LAPTM4B	0.5561923987835249	-4.604751264633341
SND1	0.559063390499838	-4.604759297162922
ERVK3-1	0.5585048904596154	-4.605043886399869
RPL12P4	0.5527752271609637	-4.605580416845049
CPSF2	0.5525830334884951	-4.606195403301282
FLJ20021	0.5526227120819873	-4.606688038788736
CEP104	0.5541950034178449	-4.60669236520209
RP11-505K9.1	0.5473294230879904	-4.607945399167226
CTB-191K22.6	0.5390821707153471	-4.60810072172124
RP11-737O24.1	0.43832511953716075	-4.608891549816441
TCF23	0.5024258180428177	-4.609397833535014
HMGCS1	0.542493009866044	-4.610812345756344
SEC22A	0.5445585540330723	-4.611108629694499
USP4	0.5459851005290676	-4.611210523387616
C16orf74	0.5335258896644871	-4.613696189564235
NDUFAF5	0.5388345910774591	-4.614784054788918
SRRD	0.5375647577875499	-4.6152585523436604
C10orf76	0.5364319765663946	-4.616296111959858
LINC01484	0.50746136910233	-4.61661988278663
MED6	0.5344912274332029	-4.616892347951941
CORO7-PAM16	0.5048916256995468	-4.617396668344657
MICALL1	0.5316165918321683	-4.617669995896162
CCDC125	0.5286593690056939	-4.617902337734035
FARS2	0.5316363965251962	-4.6185423271806565
HS3ST1	0.521357823859816	-4.619183220426754
RGL4	0.5124860108227517	-4.61930006774961
THOC2	0.5253805555455417	-4.621606752498789
RPL35P6	0.48460368985466123	-4.623285214355514
TRMT6	0.5215944754447102	-4.6232951374807145
PDE11A	0.4894054404834575	-4.625574949934965
COQ5	0.5158286909201238	-4.6267633264996
KANSL1-AS1	0.5108300313994708	-4.627658640097903
KCTD5	0.5111646680861542	-4.629206381908035
HCG27	0.5023296638288062	-4.629971054962161
WTAP	0.5097187416567186	-4.630023265068178
RCC2	0.5091690567258058	-4.630144395075262
AMZ2	0.5086731038271581	-4.630827586723108
SLC41A3	0.5082628105327707	-4.631106334850806
EPB41L4A-AS1	0.5032960865154757	-4.6330674939766565
OTUD6B-AS1	0.5028668559009193	-4.633481672520294
BTG1	0.5025103081918948	-4.633869155117246
TMEM131	0.5011048614073687	-4.634675843684229
PNRC2	0.5004921417526769	-4.634976131603934
RBM19	0.5005972089776574	-4.635228838441773
SIRT2	0.5001410283185005	-4.6353479549221825
ZNF780A	0.4969889331347567	-4.635709398938356
RP11-480I12.9	0.48923631443665405	-4.636428090739484
MACROD1	0.49598464370329604	-4.637036168287252
METTL10	0.49608093370943374	-4.6374644922745425
TECR	0.4960290677814426	-4.638071403300859
RP1-229K20.5	0.4622714360490063	-4.638129364460573
ENSAP2	0.4900775285128969	-4.638173912408545
RP11-76H14.2	0.48541776748799204	-4.638710320915214
DLEU1_2	0.4864039892906537	-4.638855889938506
DDX19A	0.49346339266798217	-4.6391933903098925
GDPD2	0.4637235691995547	-4.639769879271756
SIGLEC8	0.46924187593696887	-4.641309520041444
FAM50A	0.48944709527643215	-4.641542418403101
STAC3	0.484868103080895	-4.641699130163042
AIF1L	0.47955814268389657	-4.642835286277104
GJC3	0.461254346505676	-4.643348658381345
EPHA2	0.48074870460136543	-4.643390111196418
MEOX2-AS1	0.44317818782067775	-4.643601429572383
RP11-309L24.10	0.4605614715658802	-4.644210621894351
HAUS2	0.48321921318833566	-4.64422789475623
TCHH	0.4574234834178005	-4.644336191379743
TDGF1P3	0.3757456877597004	-4.6449178923664745
RP11-293I14.2	0.4748933331887287	-4.645322437410131
SLC2A8	0.4802695666704147	-4.645941071739093
KEAP1	0.4796561274772659	-4.647160666047699
GAS2L1P2	0.3892461968465154	-4.6480137523632585
SESN1	0.47536810259476026	-4.64837224336774
IPO7	0.4756096122661409	-4.648424989051887
TFIP11	0.4770740337455674	-4.6486922293812745
MLH1	0.4743713683346516	-4.649891516657497
MTHFD2L	0.4716141364095505	-4.6501116722253455
CSDE1	0.4740773225755762	-4.650219497702768
IGSF5	0.4538037323389213	-4.6506861286993155
C2orf74	0.46907353378191247	-4.65157750121754
OXR1	0.466804322699807	-4.653045386736957
SAE1	0.46902152434124766	-4.653183956113708
BCL2L1	0.46917020029635476	-4.653266194255407
GNAI3	0.46231500327838315	-4.656655424897423
PQLC2	0.46309013552637635	-4.656768338596594
BCHE	0.44433963057682757	-4.657261660967336
PRRC2C	0.4609086923252511	-4.658012911181267
RP11-407N17.5	0.454307571319733	-4.658921181327996
ARGLU1	0.45716257803127425	-4.659555510244931
FAM160A2	0.458099829299787	-4.6598271338569415
RP11-289I10.2	0.4522948204110135	-4.660102265805806
IRS2	0.45220569783778825	-4.660120896040592
AP5B1	0.4545095221791821	-4.66097967862587
RP11-488P3.1	0.429437523590295	-4.6609809742006965
C7orf55-LUC7L2	0.4555477788852121	-4.661393460599789
CSTF2	0.45333251218689463	-4.661952992257686
LYRM2	0.4535027896117124	-4.662002897756177
RHEBP1	0.44962117079188585	-4.6626511877088825
QKI	0.44837308422293876	-4.663057262051718
ZNHIT2	0.4519743827989255	-4.663130363058293
TRNT1	0.4514527714969166	-4.663327652566252
BRD2	0.4524498203316611	-4.663450868193782
RP11-3B12.5	0.39336613464105885	-4.663466863163314
RPL13AP25	0.4467215114083771	-4.66499477212989
COQ9	0.4474425302238913	-4.666319196876589
SUSD5	0.4266948422170751	-4.667044313494802
KDSR	0.44519814513372336	-4.667184431025838
RPL13AP20	0.44181036343108193	-4.667976717113158
CTD-2017F17.2	0.44149657572931605	-4.6681055921743475
RP11-242C19.2	0.4170556570930949	-4.6689980992025735
PIGU	0.43958963078147373	-4.6711851954908346
ETNK2	0.43298212101451805	-4.6728826835360735
TAF11	0.43662685333029877	-4.673190026387598
AP3S2	0.4349127567825547	-4.673191793155378
AKAP17A	0.4343758912427151	-4.67410434581253
NUP35	0.4323345301673375	-4.675237514913297
VPS18	0.4320124697088011	-4.675902041842433
SLC22A20	0.4173542979097892	-4.6763275891543055
SAT2	0.4311085309941156	-4.676380920130878
DECR2	0.4301100524676334	-4.67689811883147
CDKL1	0.42435350893855917	-4.67709993198247
RP11-863K10.7	0.40790114639944675	-4.678234641121674
MYCL	0.42044260099078035	-4.67826236604793
AC096669.3	0.3717061145784607	-4.678533701372472
ALB	0.3834897198178028	-4.678582175984469
SLAIN2	0.42546724573528144	-4.679032755676
DCLRE1A	0.4230497563412115	-4.680182459895027
UBA1	0.42604752040681626	-4.680216757621215
LLNLF-173C4.1	0.42335051496290105	-4.68049622507602
UTP6	0.4249589475516294	-4.680684499648784
SLC25A5P5	0.3880168929738315	-4.68162213508359
SRSF5	0.4231193025554747	-4.681792735219297
RP11-507E23.1	0.413042483481097	-4.682740470895658
MAGED2	0.41953316683971914	-4.6828789742720645
NACC1	0.42103141207536704	-4.683036187386167
PAPOLA	0.42101417262820456	-4.683189905585408
BCAS2	0.4207441517925584	-4.683240260694099
FCHO2	0.41597414437620206	-4.683989957459508
GLIS2	0.4147340579830091	-4.685013024087947
STK35	0.4164896154324859	-4.685763540045536
RCOR1	0.41523967713626136	-4.686012031197563
PTMAP3	0.39997133513444266	-4.6860323209267305
SMYD3	0.41575090029621725	-4.686145058875899
RP11-680A11.5	0.41240665814560723	-4.686725080745539
DPH5	0.41582264224494087	-4.686816887162526
RP11-66H6.4	0.39669344597935086	-4.687066351482066
AC018890.6	0.3748180532006782	-4.68756523577667
MCM3	0.41324966608617714	-4.6877414815444505
SNUPN	0.4116137497338962	-4.68945657149683
COL6A1	0.4063169003526614	-4.6903948409752
BBC3	0.4076744863568442	-4.691203777377283
CDADC1	0.4080299367707772	-4.691399405606925
CFC1	0.3519759586206547	-4.692177717394333
PCDH12	0.4007114684804387	-4.692909397458195
ZC3H3	0.40592793698669377	-4.693398769705915
RP11-132A1.4	0.3972833662435357	-4.6934251850307644
FAM223A	0.3993579470644322	-4.693694380160042
HNRNPD	0.40458816329765374	-4.694531227053597
XRCC5	0.4034763303626075	-4.694843565364138
YBEY	0.4027700291806906	-4.695074308402627
MYB	0.38077025301146683	-4.695584018988137
IRX5	0.3872065924674013	-4.697211849204931
LUZP1	0.39705928709193666	-4.69784968024969
YWHAH	0.39903761990555703	-4.6980129903352665
MARS2	0.39531084560815366	-4.699138360312014
SPRED2	0.39577002063956257	-4.699465162460025
IKZF5	0.3934529390461504	-4.70077160647226
ARFGAP1	0.3949421028766224	-4.700824068091969
TMEM234	0.39455252674911784	-4.70090603691317
P2RY1	0.38378842421171816	-4.702851566790095
PVRL1	0.38785839621019214	-4.703227741036787
HDAC3	0.3917795599198738	-4.703405577787955
ARHGAP12	0.38892519080247834	-4.703507773889537
C16orf62	0.3904142547279838	-4.703529903790472
ACYP2	0.38938836874601973	-4.703872968905323
CWC27	0.3884745603537394	-4.705350138024749
GTPBP10	0.3876758423272947	-4.705429185277539
TMEM177	0.38670697844918084	-4.705763774436473
ORAOV1	0.38632913835195837	-4.706494418540189
SIKE1	0.38599232687344853	-4.706525295945852
CRAT	0.385692332214866	-4.706539902157283
IWS1	0.38608174254930766	-4.707005313469351
ICE2	0.38501350969171244	-4.707302730474346
SAMD4B	0.38525361450460266	-4.708086308815803
RP11-295K3.1	0.3793761519682107	-4.709143910521236
ASF1B	0.3797559795638193	-4.709174826494955
E2F6	0.3816166277731441	-4.7095760488131715
HNRNPU	0.3817610611853371	-4.710190780111424
INO80B	0.3795185895746705	-4.711842322885349
FRA10AC1	0.37757246240690556	-4.712801639576293
ABTB1	0.37488547492176505	-4.71506452864104
ANKS6	0.3738039082289712	-4.715082725182737
RAD23B	0.374784563264701	-4.715205080129115
ZFHX3	0.3721983744827856	-4.715339523298951
TMF1	0.3720196652796252	-4.7153888810117115
NADK	0.37373357834229626	-4.716136734687227
SCML1	0.3703624328971532	-4.7163265561882435
TAF5L	0.37294316912439773	-4.716329032287942
MLXIP	0.3714916356425674	-4.7171361047858165
NMUR2	0.29946672669183866	-4.7179918091981
RP4-728D4.2	0.35752133241841316	-4.718894063541543
PRPF31	0.3700405337268418	-4.719076506624402
BRD7	0.3650907870539053	-4.7227194885050885
PARP3	0.36373390998337907	-4.7229417255979165
RAB5B	0.36401838986442825	-4.723338177152731
HECA	0.3605177007084932	-4.724438498560433
RP11-203J24.9	0.3563284215389583	-4.72561042013394
GPATCH2	0.35757082689083824	-4.726647510450109
MAP1LC3B	0.3576201171030204	-4.7282475361874825
HOXA5	0.3524696571133859	-4.7289911112955645
AC007255.8	0.33914644680899364	-4.729191855785818
CYP39A1	0.34716454522407014	-4.729565142404855
CAPN15	0.3549839545531029	-4.7302982595526055
IQCB1	0.352665204467589	-4.731147733860108
TBC1D20	0.3536257142519652	-4.731390361045593
WDR44	0.351372139343749	-4.731554596728027
PAK4	0.3529464831618534	-4.7316447938343815
AC003973.3	0.34080080087371717	-4.73245834544833
YY2	0.3476671568444011	-4.733342672708073
AC005795.1	0.33922600487238336	-4.733453505217991
RPS2P46	0.3503655956821591	-4.733642189649642
MOB3C	0.34944064247533446	-4.73406019733969
DDX56	0.3470841951841315	-4.736686416051791
MST1P2	0.3376441226022154	-4.737085867339195
PYROXD2	0.34349931522631694	-4.737271546418008
CDC42EP4	0.3437083757875776	-4.737660182058616
MTRNR2L8	0.3274942372630824	-4.738311226492
RP11-661A12.7	0.33489053720361783	-4.740614840461188
PGBD4P1	0.28411361228036186	-4.74073165690767
XPC	0.3378625480574461	-4.743360003228645
KTI12	0.3372831361492584	-4.74403984652186
INO80	0.3330309394185397	-4.746872092862234
PAM16	0.33422333649534525	-4.746906582223995
ABCF3	0.3342538276214781	-4.747043626604149
METTL4	0.33273079001926964	-4.74713495825023
CMIP	0.33122710309739023	-4.748796766385042
LINC01135	0.3164932395661404	-4.748818058937179
DBT	0.3291287675330773	-4.7489692236886825
AC093642.3	0.32050749517038085	-4.750183813940765
TXNL1	0.3302428132708166	-4.750264683037098
PSMD12	0.32886741140159387	-4.750873285363782
FAM110D	0.3239049849673113	-4.7510251954000795
MAPK3	0.3286675967204235	-4.751644327547
ZNF585A	0.3277908744796639	-4.751689850224214
MXRA8	0.32570516837579155	-4.7517531529571855
MEPCE	0.3284554407265884	-4.751777501846503
FIGN	0.319216612271909	-4.751797942889095
BARD1	0.32187136218109397	-4.752632766968686
C8orf58	0.3263197923178324	-4.7527631639780985
MAP2K2	0.3246965108668738	-4.755189838351141
MUC20	0.31756691443008594	-4.756409186113975
CTD-2534I21.8	0.21125850005309413	-4.756875206009152
AC104134.2	0.25295391292764924	-4.758552590770219
FBXL6	0.3198029897190626	-4.758749933211661
GLG1	0.3186430926216898	-4.759653349058271
MRPL10	0.3189585605025495	-4.7599780627295685
RP3-453C12.15	0.2852882769871992	-4.760840065003386
RP11-298D21.1	0.2846573377801604	-4.760996050185621
PQBP1	0.31723103437090183	-4.761563483380954
NAA60	0.3163292649176887	-4.762338061201296
DCST2	0.30884373951014515	-4.764633082064632
NXF1	0.3121795600280414	-4.765777401329131
SREK1IP1	0.310997039356371	-4.766238967590803
VPS37A	0.3105484819146259	-4.766393987374978
ALKBH2	0.31041977376299834	-4.76661294993105
ANKHD1-EIF4EBP3	0.31075826294473313	-4.766704625922684
CCDC50	0.3089191040627171	-4.7673372434059145
CA3-AS1	0.3030165762485982	-4.768496337504598
PI15	0.29404661838433427	-4.768867278414759
OXER1	0.3010651074375985	-4.769209801909632
MAN1A2	0.30623155448570205	-4.769444628061587
MRFAP1	0.30769929308188293	-4.769647153837434
MTG1	0.3076821094440267	-4.769662668089618
SLC7A5	0.3032601017819768	-4.77036817374222
HSPE1P2	0.29984964446076334	-4.771526381138712
RP11-279O9.4	0.2996149876602972	-4.772018692989078
POLR2C	0.3028004589231694	-4.774049627007207
TNXB	0.29851289172910983	-4.774078887382589
SEMA4D	0.30044820069328926	-4.774575129475915
MGLL	0.29866860052074407	-4.775281173178947
CBX4	0.29945373958838684	-4.776316630649682
WDYHV1	0.29867291878898644	-4.777441446285694
CYP2R1	0.2977703743230777	-4.7781837672691765
RP11-571I18.5	0.24563219598520517	-4.7784404481305955
PAN3	0.29489466349416943	-4.778833142536964
ISL1	0.28409733481390836	-4.778929094612395
RNF130	0.2961930352863013	-4.779717904963443
SUOX	0.2953307467505222	-4.780199376869183
SAP30BP	0.2954295352642816	-4.780947824871291
OSBPL2	0.2945327435419505	-4.781253369465708
SPATA17	0.28647344966762783	-4.781885470374421
EIF2B2	0.2938128060190224	-4.78229441730712
MKNK1	0.29250610387740406	-4.783380515743337
AP001625.6	0.2818856026629436	-4.783879531882132
IARS	0.29025749590026273	-4.784959929380297
RHCG	0.2603509019566248	-4.785515879709655
FAM166B	0.27386546205395723	-4.7866500202481195
RNF10	0.28821553744855805	-4.787875479666643
PDYN	0.23144957158456528	-4.787980571796091
ZNF37CP	0.26515507342635747	-4.788122710879981
TMEM200A	0.28078757616781685	-4.78882408461335
RP11-154D6.1	0.2759888776312312	-4.788848020450629
PCID2	0.2864092056296633	-4.789138392194704
SEMA3B	0.2810312977836246	-4.79074378395347
NOP2	0.28434026655975697	-4.791119911061961
NAIF1	0.28330342949615406	-4.792263862415174
RP11-615I2.2	0.27402817468696694	-4.792374216290083
KIZ	0.28036298118411224	-4.794245493857905
ROCK1	0.27891427074752306	-4.794412308318405
RP11-256I9.2	0.19695417304652696	-4.794468480295071
NRM	0.28026713226092564	-4.794808514295882
PRMT6	0.27847004441987255	-4.795797523847263
