Gene	Pvalue	tstats
BGN	1.0	1.849784340807415
LINC00943	1.0	1.8496155779285206
RP13-516M14.8	1.0	1.848799307193153
CC2D1A	1.0	1.848086163710923
RP11-666A8.8	1.0	1.8480295561800615
RP11-1415C14.4	1.0	1.846877724655285
EIF3FP3	1.0	1.846820471730341
LINC01270	1.0	1.8452714815357985
NPL	1.0	1.845151652250796
C20orf194	1.0	1.8448434768787214
ATG16L2	1.0	1.8436410784997947
RPL21P11	1.0	1.8433663846135422
SDHAF1	1.0	1.8433443456091794
RPUSD3	1.0	1.8428196475339012
MOCS2	1.0	1.8425702664710528
ZSCAN12	1.0	1.842353464973733
TLE4	1.0	1.8422566675961476
TMEM256-PLSCR3	1.0	1.8418529193482485
ZNF454	1.0	1.8405242463349025
TRIM7	1.0	1.8404751333443585
CPS1	1.0	1.838415509402824
KLHL15	1.0	1.8384013951629425
TAB1	1.0	1.8383087071047586
CHCHD2	1.0	1.8382514779078525
IQCJ-SCHIP1	1.0	1.8374794594669597
AGAP7P	1.0	1.8373818823328503
CTB-47B11.3	1.0	1.8359103051169154
SENP8	1.0	1.8352731064638736
ZNF236	1.0	1.833961631920638
ADAMTS19-AS1	1.0	1.8323738070879472
CLCC1	1.0	1.831773201735662
CTD-2033C11.1	1.0	1.829546505357948
RMND5B	1.0	1.8293352069429372
ATP5L	1.0	1.8289156102527497
RP11-932O9.7	1.0	1.8282150653050304
USP32P3	1.0	1.8278851466977732
RP11-18I14.11	1.0	1.8277842455593565
GH1	1.0	1.8261530861348372
FFAR3	1.0	1.8256096305866993
KLHL3	1.0	1.824766615302734
C4orf26	1.0	1.8238937127899018
RP11-82L18.2	1.0	1.8238399015081759
POLR3C	1.0	1.8234077461623341
BRCA1	1.0	1.8227250206142336
TSPEAR	1.0	1.8226941868048239
ZNF503	1.0	1.8211994535072082
RPL35P5	1.0	1.8211956688338877
ZNF746	1.0	1.8206483061242864
RFNG	1.0	1.8195509541368335
ADORA2A	1.0	1.8190301032347092
PHB	1.0	1.8163473662469876
FLJ37453	1.0	1.8163350781807843
FAR2P2	1.0	1.8162115666148178
TSPEAR-AS2	1.0	1.816210690065357
ANKHD1-EIF4EBP3	1.0	1.8159448521805246
CA10	1.0	1.8157675575289256
SPHK2	1.0	1.8154278577704108
PRSS44	1.0	1.815035527592477
PPP1R27	1.0	1.8147518294161216
RP13-131K19.6	1.0	1.8133375834952556
RP11-475I24.9	1.0	1.8126805503512953
RP11-547D24.1	1.0	1.8113900783270898
HOXC13-AS	1.0	1.810333687933648
CTD-2303H24.2	1.0	1.809224015350654
CTA-363E19.2	1.0	1.8087641604686178
RP5-1039K5.17	1.0	1.8083416334724638
FCHSD2	1.0	1.8082196616393218
CTD-2366F13.2	1.0	1.8076811273503999
FAM106A	1.0	1.8073536633605058
RP5-1142A6.9	1.0	1.806752340299915
RP11-822E23.6	1.0	1.805960015290302
TOMM20	1.0	1.8048444346104437
PELI1	1.0	1.8040817440288928
LL22NC03-N64E9.1	1.0	1.8028398878257694
RP11-380N8.7	1.0	1.802420987711695
CHRDL2	1.0	1.8008980331961093
RP11-479O16.1	1.0	1.800324984483912
VN1R42P	1.0	1.8000576565005213
LRRC16B	1.0	1.799928513091295
GSTM3	1.0	1.799696526999214
ATOH7	1.0	1.7991446796297457
KRT8P39	1.0	1.7987212680207074
RP11-146F11.1	1.0	1.7985941780684402
RPS2P32	1.0	1.7984742116991776
RPL39P34	1.0	1.7943140120984695
FCHSD1	1.0	1.7941878649113976
RP3-426I6.6	1.0	1.793056363332737
PDE8A	1.0	1.7928806829178014
AC012358.7	1.0	1.7926576303406494
KHDRBS2	1.0	1.7921336511115282
AMOT	1.0	1.7916484092483733
KCTD3	1.0	1.7916427140498978
CTD-2297D10.2	1.0	1.791313433117556
EIF2S1	1.0	1.791305894876333
PDIA4	1.0	1.7913021655222954
RP1-170O19.14	1.0	1.790320638557875
SLC7A11-AS1	1.0	1.790273637681206
KLHL4	1.0	1.7901153175845907
NDUFB9	1.0	1.7900880945588091
KMT2A	1.0	1.7890785078363627
XYLT2	1.0	1.7890695096392808
LINC00968	1.0	1.7887128595234278
EGR2	1.0	1.788619386383055
TRIM5	1.0	1.7877936977682158
CDK5R2	1.0	1.7873209487708148
PDCL2	1.0	1.7873045853575618
LLNLR-307A6.1	1.0	1.7861570425714939
FLT4	1.0	1.7854180387132017
SS18	1.0	1.7846597846148977
GTF3A	1.0	1.7846422335554288
RP11-334C17.3	1.0	1.7840462406593753
UBB	1.0	1.783768339377517
HSD17B7P2	1.0	1.7826066379352532
TBC1D4	1.0	1.7819808300069593
HIST1H4L	1.0	1.7805757019286348
CCL27	1.0	1.7805742360938277
LL0XNC01-116E7.5	1.0	1.7801897649144978
AQP1	1.0	1.7799508174223517
IDO2	1.0	1.7794945301807885
KCNQ4	1.0	1.7793350103450376
MLXIP	1.0	1.779117720567325
FAM120C	1.0	1.7785143747073502
TMEM191C	1.0	1.7780995422462087
RP11-343B5.1	1.0	1.7772593271075643
CACNA1C	1.0	1.7752758116739817
TSSK4	1.0	1.7741481396505483
PTDSS1	1.0	1.7738059455132633
SHFM1	1.0	1.773097331307233
RAB11B-AS1	1.0	1.7718926130352173
JPH4	1.0	1.7716793917102642
RP13-870H17.3	1.0	1.7714278696279169
SMCR5	1.0	1.7714056737991422
DTD2	1.0	1.7704678121557968
RP11-530C5.4	1.0	1.7702483010514174
MS4A4E	1.0	1.7691746864211846
PANK3	1.0	1.7683142298373107
TLX1NB	1.0	1.7669721229171784
RP11-294J22.6	1.0	1.7662244443991086
ACVR2B-AS1	1.0	1.765440516413769
LINC00173	1.0	1.7636640976375961
RBM8B	1.0	1.7632864934125994
CLASP2	1.0	1.7618765788396848
RP11-154H23.3	1.0	1.7611426841942956
HDGF	1.0	1.7609493628351103
AC005363.11	1.0	1.758841143320213
RP11-843B15.4	1.0	1.7584887680910517
PDE1C	1.0	1.7584425307314206
STAG1	1.0	1.7583296597979308
RP11-527L4.2	1.0	1.758156993111773
LURAP1L	1.0	1.7558214294194652
RP11-83M16.3	1.0	1.75550003428074
CRYGD	1.0	1.7553588606694857
KLHL21	1.0	1.755220730615389
PYGO2	1.0	1.7550757622893607
RN7SKP97	1.0	1.7547030706354114
AC005339.2	1.0	1.7540713757150552
GAB3	1.0	1.7537696269987937
SLC7A9	1.0	1.7534368450035773
EPO	1.0	1.7521344322494778
AC009120.5	1.0	1.7515209782818693
CNKSR2	1.0	1.7514196108915074
AC078842.3	1.0	1.7512001931256447
LPA	1.0	1.7511980920309085
ACTG1P1	1.0	1.7511323920470785
C7orf31	1.0	1.7507692502469656
MED20	1.0	1.7500909397820732
SOD1P3	1.0	1.7497777708823608
ITGAD	1.0	1.7488457498369459
PNRC2	1.0	1.7482563932025097
RP11-468E2.10	1.0	1.747439573039329
AC073410.1	1.0	1.745732330208989
RP11-598F7.5	1.0	1.7453208670371898
KCNK7	1.0	1.744882610870803
FAM71E1	1.0	1.7446115948251626
MT1XP1	1.0	1.7442413380195227
IGFBPL1	1.0	1.7440593397433968
ZNF830	1.0	1.743956400076504
ZNF525	1.0	1.743407725723172
WDR61	1.0	1.7427439403725344
CSNK1A1P1	1.0	1.742511744948984
RP11-865I6.2	1.0	1.7424179532017157
FAM65C	1.0	1.7420306252027944
SLC38A1	1.0	1.7407905907175913
AC084117.3	1.0	1.7406364608865224
PLEC	1.0	1.7404304155351535
SLC6A10P	1.0	1.7400908766912662
RALGDS	1.0	1.7397813575097265
RPRML	1.0	1.7386362969742128
MKX-AS1	1.0	1.7379455306714842
NDUFA3P1	1.0	1.737575385750758
NFXL1	1.0	1.7370021830971012
HSF2BP	1.0	1.7363931604811775
TNRC6C	1.0	1.7360202023261468
NDUFS6	1.0	1.735856439086979
AC141928.1	1.0	1.7347502060386815
GYG2P1	1.0	1.7344857986503381
RP11-571M6.15	1.0	1.7337854506247212
EXOSC5	1.0	1.733635340331681
ZNF799	1.0	1.7334039914287278
AC004893.11	1.0	1.732598119621771
AC019118.3	1.0	1.732066594936622
RP11-399C16.3	1.0	1.7316114693704396
RP11-153M7.3	1.0	1.7305317162192886
HNRNPA1P49	1.0	1.7291958960787182
AC084219.2	1.0	1.7282006170998678
RPS6KB1	1.0	1.728093647884825
RP11-53B2.6	1.0	1.7280131176393787
AC012442.5	1.0	1.7270493872201484
CAMK2D	1.0	1.7246775265665066
RNPS1	1.0	1.7236343305435289
MTHFD1	1.0	1.7216896094573089
KDM2A	1.0	1.7215793761591072
RP11-43F13.1	1.0	1.721354204093629
STARD3NL	1.0	1.7210646912091032
AL133493.2	1.0	1.720771486069596
ZNF41	1.0	1.7206667472026262
PPFIBP1	1.0	1.7200385258779787
CTD-2006C1.12	1.0	1.7194775251631802
NHSL2	1.0	1.719119765007375
NSRP1	1.0	1.7183232205344754
LINC00858	1.0	1.7180918001377747
RPE	1.0	1.7176301072410298
RP11-499E18.1	1.0	1.7171384216891092
SLC9A5	1.0	1.7169348341301387
ZNF584	1.0	1.7168975184412476
YPEL5P2	1.0	1.7167626464229202
RP11-231E4.5	1.0	1.7167248846025305
RP11-222K16.1	1.0	1.7146436929782227
MS4A4A	1.0	1.7127426326734565
LINC01521	1.0	1.7121137322732283
NLRP11	1.0	1.7110822822260567
ADSSL1	1.0	1.7106322555557294
MTHFSD	1.0	1.709823460200629
AC114730.3	1.0	1.709634552248156
RP11-416A14.1	1.0	1.7076844724336777
CTD-2203K17.1	1.0	1.707368001281225
LINC01597	1.0	1.7069199582366656
OR7E128P	1.0	1.7052931576156343
RIC1	1.0	1.7041431405015819
C21orf2	1.0	1.7034188643656676
GSK3A	1.0	1.7033799893058452
SLC30A5	1.0	1.7030892299457094
SLC27A1	1.0	1.700905071350647
RP11-360L9.8	1.0	1.7004868124601384
IKBKB	1.0	1.7004080618505184
ISCU	1.0	1.6997803766563238
Evf1_2	1.0	1.6992104204065852
SLC6A13	1.0	1.6979798612230466
NRTN	1.0	1.6976945136732846
MEF2BNB	1.0	1.6956390468202154
FBLIM1	1.0	1.6953198918687693
RP11-1007O24.2	1.0	1.6951456063926107
ZNF766	1.0	1.694414198645189
PHC2	1.0	1.6932954866815184
KC6	1.0	1.6927992152998053
SEMA3C	1.0	1.6916873788880522
JPX	1.0	1.6914420209210754
RP11-106M3.2	1.0	1.6911625139606146
RP11-576C2.1	1.0	1.6910298332370672
RNF138P1	1.0	1.6907461719423151
P4HA1	1.0	1.6904865418752415
TRMT10B	1.0	1.6896916742125423
RP5-1021I20.1	1.0	1.6884174265870957
EEF1A1P13	1.0	1.6857439829897376
PLCB2	1.0	1.6840130093015995
CTD-2621I17.3	1.0	1.6830833799810918
ASIP	1.0	1.6822010030978678
RP11-974F13.5	1.0	1.681675268217622
TAF15	1.0	1.6793521993410276
RPS12P21	1.0	1.677326351821691
ALS2CR12	1.0	1.6767487022733352
PKD1L1	1.0	1.6757477290594496
RN7SKP271	1.0	1.6751609990800418
PCDHA6	1.0	1.6750308875533226
BLOC1S5-TXNDC5	1.0	1.672965453940407
CHRM3	1.0	1.6723489836283552
RP5-1115A15.2	1.0	1.6722649791727375
TAC3	1.0	1.6722586326944868
PPEF1	1.0	1.6710743030485504
AC005517.3	1.0	1.6705776446168552
GUCY1B2	1.0	1.669983881409466
RP11-637A17.2	1.0	1.6684918908169997
HIST1H2AJ	1.0	1.667685898849647
RP3-500L14.2	1.0	1.667269189664664
FABP3	1.0	1.6657663734990196
REPIN1	1.0	1.6634868751889098
TDRD1	1.0	1.6627793815414564
HIST2H3PS2	1.0	1.6610521680045556
RP11-87N3.6	1.0	1.658724946742402
ITGB6	1.0	1.6581434791927188
SETD1A	1.0	1.6578592512095995
RP11-259O2.1	1.0	1.6570975288673022
C7orf26	1.0	1.656508303132695
PFN1	1.0	1.6556479077042434
CNOT1	1.0	1.6546893501500364
SNORA59B	1.0	1.652854297402589
CTD-2554C21.2	1.0	1.6526527999901928
RAB32	1.0	1.6524575929988587
MGARP	1.0	1.6516722600810376
PTPRVP	1.0	1.6501970152816374
MRPL12	1.0	1.6500137296849982
RP11-173M11.2	1.0	1.6498090599209692
SNORD22	1.0	1.6491677614697922
APTR	1.0	1.6487005627499125
SLC1A7	1.0	1.6486718946147914
CCDC127	1.0	1.6480662377578337
ZC3H4	1.0	1.6477928900573964
LINC00967	1.0	1.646359357234792
RP4-610C12.3	1.0	1.6448665940842744
AC093063.2	1.0	1.6445450160658595
EMC10	1.0	1.6441074481912277
CTD-2006C1.13	1.0	1.643411691207253
MTCL1	1.0	1.6432811281936859
EXT2	1.0	1.6429059770811045
EIF4H	1.0	1.641936183762536
OACYLP	1.0	1.640232064615045
HERC2P5	1.0	1.6396925611980504
SEMA4F	1.0	1.6387868627314448
CD163	1.0	1.6385865588652475
PBRM1	1.0	1.6384728260673855
FASTKD3	1.0	1.6379978011019634
TMOD4	1.0	1.6369138034995063
AKR1C2	1.0	1.6354546550768214
CCDC57	1.0	1.6350012236650857
RP11-291L22.6	1.0	1.6349665115849723
AC004057.1	1.0	1.6345214452879304
GPR35	1.0	1.633519057063563
PSMG3-AS1	1.0	1.6324969148843582
JAZF1	1.0	1.6316236885067175
AC002480.5	1.0	1.6309372963059474
RP11-1000B6.8	1.0	1.6308624910650227
RNF175	1.0	1.6305656423781094
HIST1H3C	1.0	1.629549656899675
FIGNL2	1.0	1.6294728158922926
PRELID2P1	1.0	1.6292678112335783
SLC25A29	1.0	1.6282362523666503
RN7SL812P	1.0	1.6269681945174141
CEP70	1.0	1.62688288146265
FAM198A	1.0	1.6250305175821114
RIMKLBP2	1.0	1.6241928420359477
RP6-109B7.5	1.0	1.6237020337967163
SLC19A2	1.0	1.6228658183615887
OFD1	1.0	1.6221345875038355
GRIK1-AS1	1.0	1.6219520776841045
WRB	1.0	1.6215596155208927
LINC00854	1.0	1.6210223528531136
HSPA12A	1.0	1.6200555045975487
NFATC2IP	1.0	1.6188591564787098
FXR2	1.0	1.6182740803510565
AC068580.6	1.0	1.6175397070453903
TBC1D3C	1.0	1.616686367093776
MAP3K15	1.0	1.6165820364455947
APC	1.0	1.6164007546106358
SCUBE2	1.0	1.6163257415427348
HOMER2P1	1.0	1.6156545349243032
GGTA1P	1.0	1.615349055231312
NRG2	1.0	1.6149041335301701
VKORC1	1.0	1.614849812711093
PREPL	1.0	1.614832052934566
UGDH-AS1	1.0	1.6142068587976262
AC068522.4	1.0	1.6134741503554801
HMGB1P10	1.0	1.6116426236828474
DICER1	1.0	1.6113256762107018
CCDC117	1.0	1.6101808502654797
NDST2	1.0	1.609940354342582
ARMCX7P	1.0	1.6095871099434147
RN7SL663P	1.0	1.6091867114978662
REXO2	1.0	1.6087506992467202
CTD-2574D22.4	1.0	1.6082044565810547
ERC2	1.0	1.6076940288858381
NOP9	1.0	1.6071249742943616
TSPEAR-AS1	1.0	1.6064412153190395
PVRIG2P	1.0	1.6063551737379527
THEG	1.0	1.6061503356037012
CROCC2	1.0	1.606052445883642
JUND	1.0	1.6060154692628015
AP000936.1	1.0	1.6051305247862853
RP11-927P21.5	1.0	1.603182559194323
ENOX2	1.0	1.6016722110992707
C2orf49	1.0	1.6015377976099403
RP11-165J3.6	1.0	1.600958528071132
PER1	1.0	1.6004681948891424
RP11-124N14.3	1.0	1.6004564486865638
RP11-514P8.7	1.0	1.6001060584413802
RP11-351I24.3	1.0	1.6000007518349364
RP11-535M15.1	1.0	1.5997853383789473
CRYBB1	1.0	1.5994768648423243
MAP3K10	1.0	1.5994727961701547
CA7	1.0	1.599401350667499
FLCN	1.0	1.599378307695545
ZFYVE9	1.0	1.599150593501617
SRRM2-AS1	1.0	1.5980022955670832
RP11-433J22.2	1.0	1.5977990819685925
SLC38A9	1.0	1.5955273944399035
RP11-481H12.1	1.0	1.595174146841335
RP11-383C5.5	1.0	1.5951365099647263
RP11-12M9.3	1.0	1.59481587131309
AC108938.5	1.0	1.594700025756873
SET	1.0	1.5936537725658895
SSX2IP	1.0	1.5931490278516924
DNM1	1.0	1.5923290152322527
AP003419.11	1.0	1.592230302073347
ARHGEF1	1.0	1.5921046156114202
MYPOP	1.0	1.5909208449272312
RP11-489D6.2	1.0	1.5899082191907161
CENPC	1.0	1.5891982404018883
AC016738.4	1.0	1.5889181130562355
RNU1-106P	1.0	1.5886133435373995
RN7SL809P	1.0	1.588467775382756
DLX6	1.0	1.5877290229581145
VPS28	1.0	1.5867577288618469
AC113404.1	1.0	1.5855461930284158
TP53INP1	1.0	1.5853418537595017
CTD-2647L4.5	1.0	1.5826638834623308
HOXD9	1.0	1.5826432572164546
RAPGEFL1	1.0	1.5821034176463735
RP11-20G13.3	1.0	1.5817987835130305
NUP153	1.0	1.581749430883912
RP11-354M20.3	1.0	1.580730452906737
CRIPAK	1.0	1.5805262721822229
RP11-6N17.3	1.0	1.5805214602200728
DENND5B	1.0	1.5802601727058814
RP11-496I9.1	1.0	1.5802288854131918
RP11-553A10.1	1.0	1.5797794872185504
CTC-336P14.1	1.0	1.5792696718529522
PDHB	1.0	1.579070717079205
C1QTNF9B-AS1	1.0	1.5781461129470717
LIMD1	1.0	1.5749862969605644
RPL32P29	1.0	1.5748403671628257
NR2F6	1.0	1.574823764100812
RP11-171I2.2	1.0	1.5739237837493982
CH17-140K24.2	1.0	1.5705562245438982
C16orf70	1.0	1.5705325744330043
RP11-500G22.5	1.0	1.5691237744033382
NXPE3	1.0	1.5688705982238746
NRIP1	1.0	1.5684763461565892
NAPEPLD	1.0	1.5681214490216444
CTD-2540B15.9	1.0	1.5680821752913565
RP11-3J10.7	1.0	1.5678008002628585
RP4-800J21.3	1.0	1.5664821931738337
CTD-2636A23.2	1.0	1.565068056003862
HOXA13	1.0	1.5649123538171514
RP11-320P7.2	1.0	1.5644902220429173
RP5-884C9.2	1.0	1.5633641380426753
ZNF451	1.0	1.5631992791537563
PFKFB1	1.0	1.5627957297531812
AC008746.3	1.0	1.5627223486109163
CTD-2083E4.6	1.0	1.562532741585266
RP11-538I12.2	1.0	1.5619187718222296
SLC7A10	1.0	1.561789395697129
ZNF699	1.0	1.5612723100274077
RP11-62H20.1	1.0	1.56106214833128
KRBOX1	1.0	1.5609799717300843
SFMBT2	1.0	1.5606757149468473
GPATCH2L	1.0	1.560235913659432
SLC13A3	1.0	1.5582974529833666
ZFY	1.0	1.5579425332150083
DYNC1LI2	1.0	1.5578162387242205
RP11-92B11.3	1.0	1.557028764999529
RP1-257A7.5	1.0	1.5564567415064223
C1orf109	1.0	1.5564142605596556
RP11-126O1.5	1.0	1.5561738576762159
RP11-59N23.1	1.0	1.5526744308119607
ZNF223	1.0	1.5521712459287353
CTD-3252C9.2	1.0	1.5519687426391515
ZNRF2P1	1.0	1.5518168160403658
ZNF706	1.0	1.5509010815679685
RPL39P36	1.0	1.5508210713165822
HIST2H2BD	1.0	1.5508161072886173
OPRK1	1.0	1.5502063242667767
RP11-157L3.9	1.0	1.550003504027467
MTUS1	1.0	1.5496513024697347
RBBP7	1.0	1.5492696229731642
NEK1	1.0	1.5490359230147521
RP11-489E7.4	1.0	1.5490034012516372
TIMM8A	1.0	1.5484288867255904
GUSBP4	1.0	1.5476878965554377
NHEJ1	1.0	1.546921151490698
PRG4	1.0	1.5469000347277573
RAB11B	1.0	1.5460567250469714
OTX2-AS1	1.0	1.5456602249018179
MIR3179-3	1.0	1.545545822734887
VPS4A	1.0	1.5452707517327955
ITGA1	1.0	1.5450159176996763
CTD-2541J13.1	1.0	1.5448267966435067
FADS3	1.0	1.5446558147388558
EIF2B3	1.0	1.5444006653608595
ZNF14	1.0	1.5418407074326002
C11orf53	1.0	1.5416884530738848
ATF7IP	1.0	1.541065975714099
MBIP	1.0	1.5408024389376254
SRGAP2D	1.0	1.5398914828674732
FNDC4	1.0	1.538723171644374
SCAF1	1.0	1.5382578545756271
NPHS2	1.0	1.5376847075933266
TXN2	1.0	1.5374278691927805
ANXA2R	1.0	1.5356449554737055
APP	1.0	1.5341226973877153
RP11-1415C14.3	1.0	1.5338405496749357
ENPP1	1.0	1.5337452156580413
AC226118.1	1.0	1.5336918531414847
IL18BP	1.0	1.5329416716909654
GOSR2	1.0	1.5328172449130495
FTLP3	1.0	1.5315383325676668
RP11-761I4.4	1.0	1.5311161065589134
NRBF2P5	1.0	1.5310428046255324
DNAI2	1.0	1.530872338269197
HIST1H3F	1.0	1.5306734008266643
ST13P6	1.0	1.5301601520216146
NELFA	1.0	1.529411522316179
FAM150B	1.0	1.5288897947440456
ATP6V1E2	1.0	1.5286397957617983
MAP2K4	1.0	1.5284016770674982
GLRX5	1.0	1.5280250745329336
CTD-3116E22.7	1.0	1.5269620231141614
MAGEA3	1.0	1.5256696358666448
GLS	1.0	1.5239671663929102
ARHGAP32	1.0	1.523767297945207
SMNDC1	1.0	1.5236973126893267
RYBP	1.0	1.5236220402066172
OST4	1.0	1.5217689652896815
RP11-95I16.4	1.0	1.5213745652585597
RPS15AP1	1.0	1.520401594332609
AP001429.1	1.0	1.5197894924953617
C19orf38	1.0	1.5189644372618938
NPM1P27	1.0	1.5189337569084767
SUPT3H	1.0	1.5188349092533908
RP11-116D17.3	1.0	1.518763033443547
RP11-642A1.2	1.0	1.5177631230626683
VPS41	1.0	1.517554686502088
HSPA4L	1.0	1.516413874101566
ATG9B	1.0	1.5160588802678812
SELV	1.0	1.5158161936768277
TYW1	1.0	1.5154851830373142
MGAT5	1.0	1.515103463641193
RASL12	1.0	1.5148990973194223
SLC9A3P2	1.0	1.5144069812451244
SCN2B	1.0	1.5141703778605498
RP11-9G1.3	1.0	1.514008908752634
C21orf33	1.0	1.5139502909471145
RP11-571F15.3	1.0	1.5137696705518202
RBM42	1.0	1.5134856884472176
TMEM138	1.0	1.5123380947265568
SPDYE6	1.0	1.5121686305466027
AC093627.8	1.0	1.5120198517951964
PGM3	1.0	1.511917399519695
RP4-734G22.3	1.0	1.5119149316672211
RP11-432J24.5	1.0	1.511519654392613
RPL9P7	1.0	1.5107733939110415
CLEC18B	1.0	1.5101316089112184
RP11-215P8.2	1.0	1.5097418032928034
PRKCSH	1.0	1.5094132679893786
LINC00313	1.0	1.5092017431997051
AASDH	1.0	1.506989219623989
AC004837.5	1.0	1.506872689163741
ATP6V1G2	1.0	1.5039669787858425
SH3BP2	1.0	1.5030864388143796
LIG3	1.0	1.5011489927667963
RP11-561I11.3	1.0	1.5010412856111672
EBF1	1.0	1.5010214807182483
DDX41	1.0	1.499776017957645
RP3-449M8.9	1.0	1.499710346317525
PTPRR	1.0	1.4990879554277472
PPIEL	1.0	1.4987743022786293
KCNB1	1.0	1.4987148401672634
HELB	1.0	1.498698996894398
ERAL1	1.0	1.4982035690888462
RP11-977G19.5	1.0	1.4956425968876217
RP11-343H5.6	1.0	1.4949998219937228
EEF1E1	1.0	1.4948166674062742
CTD-2529O21.1	1.0	1.4947789067745414
FBXO30	1.0	1.4946274489333191
CXorf67	1.0	1.4945675093862731
TIMP2	1.0	1.4934033055363694
C11orf58	1.0	1.493149478142155
IGKV1D-37	1.0	1.492384068567716
RP3-469D22.1	1.0	1.4922345640472872
ZKSCAN1	1.0	1.4919139880329586
MTFR1	1.0	1.4918332496994553
WI2-87327B8.2	1.0	1.4910989449101848
JMJD4	1.0	1.4904438905237152
CTD-2554C21.3	1.0	1.4894932315056557
CASQ1	1.0	1.4871437074756007
EIF4A3	1.0	1.4866067125488667
LRRC37BP1	1.0	1.485936939250856
RP11-362K14.7	1.0	1.4851766995502502
RP11-440L14.4	1.0	1.4851495721833001
RMDN2	1.0	1.4848407237496501
AKR1C1	1.0	1.4846122071333443
FKBP9	1.0	1.4844240908013837
UPF3BP1	1.0	1.4844106816509826
PRTG	1.0	1.4817621846510771
RP11-80H8.4	1.0	1.4812803282352816
SHANK3	1.0	1.4811164925303542
HSPE1P8	1.0	1.4801021227412683
SHPRH	1.0	1.4799230376416217
AOC4P	1.0	1.4798551601484682
LINCR-0001	1.0	1.4794956012286895
CD63	1.0	1.4789061543811273
ERGIC2	1.0	1.477066077858194
C12orf65	1.0	1.4767701130847801
TRIM43B	1.0	1.4759913513945278
PAIP2	1.0	1.4747135091746113
PANX1	1.0	1.4742387293322112
UBE2M	1.0	1.4737235957388435
BEND3	1.0	1.4735531546271894
SLC22A3	1.0	1.4735240582028253
BTBD10	1.0	1.4733714719420876
FTH1P22	1.0	1.4732383962085362
LINC01096	1.0	1.4725733663185279
P2RY1	1.0	1.4720092952690322
WWC2-AS2	1.0	1.4706976426245344
RP11-330M2.4	1.0	1.4703767928439562
PCBP1	1.0	1.4699852263395436
BRWD1	1.0	1.4699427955319002
ASPHD2	1.0	1.4698524456675073
RNF212	1.0	1.4687313531943644
COX8A	1.0	1.4677527818574638
RPS21P1	1.0	1.4669227747667284
PIGG	1.0	1.4666334490155302
HTR2B	1.0	1.4661485070901508
AP000892.6	1.0	1.4655954502168196
ZNF391	1.0	1.4650540825987943
RMND1	1.0	1.4643437790748335
LOXHD1	1.0	1.4640099046878092
OSBPL5	1.0	1.4628321389284946
GATC	1.0	1.4626320740834842
ANKRD34A	1.0	1.4622464669726585
C17orf89	1.0	1.461808913383765
RP11-705C15.2	1.0	1.461334646241852
RP11-252K23.2	1.0	1.4605633684724288
HDAC5	1.0	1.4602935442804665
C3orf80	1.0	1.4580235851217485
C10orf142	1.0	1.4568702811948595
CDK20	1.0	1.4565416768597332
FADS2	1.0	1.4563951463800315
COL7A1	1.0	1.456026167071354
RIMBP2	1.0	1.4555199327591577
MPLKIP	1.0	1.4552955439289716
AC005550.3	1.0	1.4551939642847078
RPL3L	1.0	1.4551251060658614
RP11-424N24.2	1.0	1.4543485226621535
RP13-1039J1.2	1.0	1.4529444276206365
RP11-798M19.3	1.0	1.4525718629418718
UCHL5	1.0	1.4525059996142957
TSC22D3	1.0	1.4515872124329772
TOMM6	1.0	1.4515512727881157
MIR22HG	1.0	1.4506484630532714
PAG1	1.0	1.450524730378421
MLF2	1.0	1.4494157472008662
RP11-101P17.15	1.0	1.4489286802382129
RP11-178L8.4	1.0	1.448821760363324
GNAZ	1.0	1.4483876615410893
ZNF134	1.0	1.446901482420722
C7orf60	1.0	1.4466827322678935
HEATR6	1.0	1.445482666723125
GS1-124K5.12	1.0	1.4450819080521822
RP11-1223D19.1	1.0	1.4449294941295994
MAP7D3	1.0	1.44377945741425
ADGB	1.0	1.4434973205585457
ELMOD2	1.0	1.4433649701813427
TK1	1.0	1.4425199467003555
ZNF862	1.0	1.4425018860340209
RP11-6L6.2	1.0	1.4420819339805953
FNDC3B	1.0	1.441767820533133
IRAK3	1.0	1.4417437108551692
RP11-263K19.4	1.0	1.4411602583140495
OTUD4	1.0	1.4401777808688578
AF127936.7	1.0	1.4400233885977813
HERC1	1.0	1.4395815931037899
CELF1	1.0	1.4386058497253227
SLC35E1P1	1.0	1.4382069083728766
RP11-196G18.23	1.0	1.4373455653088174
RP11-771K4.3	1.0	1.437268464441272
SIX3-AS1	1.0	1.4356894425671183
RP11-408O19.5	1.0	1.435587835903999
ZNF142	1.0	1.4355563279071433
FAM157C	1.0	1.4338177695230883
RP4-545L17.11	1.0	1.4338156569201446
LINC01183	1.0	1.4336039347002973
RASA2	1.0	1.4333348432443351
PLAT	1.0	1.4327821867758317
WDR86-AS1	1.0	1.4313724943433022
LYPD6	1.0	1.4312345880984096
ACADL	1.0	1.4303710095493807
GATAD1	1.0	1.4296214964334995
RP5-984P4.6	1.0	1.429062944051834
CD300LG	1.0	1.428946894694235
HSPB7	1.0	1.4285583273400477
NFIA	1.0	1.428318734804958
ARHGAP19-SLIT1	1.0	1.4277853958429634
SEC62-AS1	1.0	1.4267179492594642
FRS2	1.0	1.4263508447367255
ALOX15	1.0	1.4262635144437863
C1QTNF6	1.0	1.4262286821454084
MPO	1.0	1.4260260999020822
