parent_sample	sample_id	gene	is_outlier_in_subset	target_MEND_count	up_outlier_occurances	first_appears	gene_is_true_positive_in_parent_sample	hit_type
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RYR1	TRUE	44	12	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SARS2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SCX	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SEMA6B	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SGCA	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SHD	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SHISA2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SIX2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SKP2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SLC35B1	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SNRPGP10	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SOX8	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SPACA6P	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SPRY2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SPRY4	FALSE	44	7	16	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SPSB4	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SSBP4	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	STAC3	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SUV420H2	TRUE	44	9	8	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TCEAL7	TRUE	44	9	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TCERG1	TRUE	44	12	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	THBS4	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TMEM259	FALSE	44	8	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TMEM88	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNMD	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNNC1	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNNC2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNNI1	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNNI2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNNT2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TNNT3	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TRIL	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	UBTD2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	VGLL2	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	VMO1	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	ZNF579	TRUE	44	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	AC066694.1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	ADSL	FALSE	44	2	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	APBA3	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	CENPBD1P1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	CHTF18	FALSE	44	3	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	DCAF15	TRUE	44	7	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	DNAJC18	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	DRG1	FALSE	44	2	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	EDC4	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	ENDOV	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	FAAP100	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	GAS2	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	GGA1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	LHFP	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	LRP5	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	MDN1	FALSE	44	2	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	MICU2	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	MUM1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	NPIPA5	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	OSGEP	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	PCID2	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	PI4KAP2	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	PIBF1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	PPT2	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP1-159A19.3	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-14N7.2	FALSE	44	2	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-229E13.4	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-334C17.6	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-442H21.2	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-488C13.7	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-563H6.1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-677M24.1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-732A19.5	FALSE	44	6	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP4-635E18.8	FALSE	44	2	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP4-756H11.5	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SMN1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SNORA79	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SNRPEP4	TRUE	44	5	1	FALSE	False positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SNRPGP15	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	STRN4	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	THADA	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TRMT1	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	TRMU	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	USP36	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	WDR70	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	ZDHHC6	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	ZSWIM8	FALSE	44	1	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	COCH	TRUE	44	4	12	FALSE	False positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	CWC27	TRUE	44	7	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	DDX10	FALSE	44	2	16	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	KAZALD1	FALSE	44	2	12	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SNORA71	FALSE	44	4	8	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	XAB2	FALSE	44	3	8	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	AARSD1	FALSE	44	1	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	BCCIP	FALSE	44	2	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	CERS5	FALSE	44	1	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	GAS1	FALSE	44	2	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	NPIPA1	FALSE	44	1	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	PSMD13	FALSE	44	1	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SNORA71B	FALSE	44	1	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SRPK3	FALSE	44	2	4	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	SUGP2	TRUE	44	6	12	TRUE	True positive
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	C17orf89	FALSE	44	1	16	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	DROSHA	FALSE	44	2	12	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	PTOV1-AS2	FALSE	44	1	12	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RP11-1212A22.4	FALSE	44	1	12	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	AL603831.1	FALSE	44	1	8	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	GINS2	FALSE	44	1	8	FALSE	True negative
TH_Eval_014	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	RPL21	FALSE	44	1	8	FALSE	True negative
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	AC104451.2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	AC132217.4	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	ACTA1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	ACTC1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	ACTN2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	ANKRD10	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	ARFGAP1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	BOD1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	C11orf74	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	C1QTNF9B	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	C1orf105	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CDH15	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CDK8	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CEP41	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CHRNA1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CHRNB1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CHRND	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CHRNG	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CKM	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CLASRP	TRUE	28	12	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	COL26A1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	COL2A1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	COL9A3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CORO7	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CRYBB2P1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CSAG1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CSAG3	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CSDC2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CSNK1G2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CSTF3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CTC-575D19.1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CTD-2545M3.8	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	CYTL1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DDB1	TRUE	28	11	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DES	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DGAT1	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DLK1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DMWD	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DNM3OS	TRUE	28	12	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DOK7	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DSCR8	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	DUSP2	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	ENO3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	EXOSC8	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FAM153B	TRUE	28	10	8	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FAM178A	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FAR2P1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FBN2	TRUE	28	10	8	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FGFR4	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FITM1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FLNC	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	FNDC5	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	GPC3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	GTF2F2	TRUE	28	8	1	FALSE	False positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	GTF2H2	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	HDAC3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	HMGA2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	HMGB1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	HNRNPDL	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	HRAS	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	IGF2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	IGF2-AS	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	IL17B	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	INPPL1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	JSRP1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	KIAA0226L	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	KLHL41	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	KREMEN2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LAMA2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LENG8	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LINC00377	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LINC00545	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LOXL2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LOXL3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LOXL4	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	LRPPRC	FALSE	28	9	1	FALSE	True negative
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAGEA12	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAGEA3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAGEA6	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAMSTR	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAP2K1	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAP3K7CL	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MAPK15	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MEG3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MEST	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MIR503HG	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MMP23B	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MRLN	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MSC	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MSTN	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MUS81	TRUE	28	12	4	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYBPH	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYF6	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYH3	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYL4	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYLPF	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYOD1	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	MYOG	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NAT9	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NCKAP5L	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NDUFAF5	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NEB	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NGFR	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NKAIN4	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NNAT	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NPTX2	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	NPY	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	OGN	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	PCDH8	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	PDLIM7	TRUE	28	13	1	TRUE	True positive
TH_Eval_014	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	PHRF1	TRUE	28	13	1	TRUE	True positive
